"","GeneNames","value1","value2","log2.Fold_change.","log2.Fold_change..normalized","p.value","q.value.Benjamini.et.al..1995.","q.value.Storey.et.al..2003.","Signature.q.value.Benjamini.et.al..1995....0.05."
"115","g212",14054,12630,0.154126164548925,0.154126164548925,0,0,0,TRUE
"116","g213",2347,695,1.7557329589123,1.7557329589123,0,0,0,TRUE
"117","g214",311,565,-0.861336287171946,-0.861336287171946,0,0,0,TRUE
"118","g215",1457,730,0.997032508297133,0.997032508297133,0,0,0,TRUE
"119","g216",4400,778,2.49966146342583,2.49966146342583,0,0,0,TRUE
"120","g218",14,107,-2.93411206434354,-2.93411206434354,0,0,0,TRUE
"121","g219",9609,4038,1.25074538816437,1.25074538816437,0,0,0,TRUE
"122","g222",5585,4104,0.444526549763625,0.444526549763625,0,0,0,TRUE
"123","g224",1586,485,1.70933611862949,1.70933611862949,0,0,0,TRUE
"124","g226",14,232,-4.05062607306997,-4.05062607306997,0,0,0,TRUE
"125","g227",11438,15703,-0.457205396339754,-0.457205396339754,0,0,0,TRUE
"126","g228",22,349,-3.98765160757236,-3.98765160757236,0,0,0,TRUE
"127","g231",21104,28220,-0.419201518233082,-0.419201518233082,0,0,0,TRUE
"128","g237",5221,13572,-1.37823527136305,-1.37823527136305,0,0,0,TRUE
"129","g244",25078,37827,-0.592994066943776,-0.592994066943776,0,0,0,TRUE
"130","g245",10156,8078,0.33026224894442,0.33026224894442,0,0,0,TRUE
"131","g246",1427,3590,-1.33099850923465,-1.33099850923465,0,0,0,TRUE
"132","g248",2091,1559,0.423572133891794,0.423572133891794,0,0,0,TRUE
"133","g249",53,801,-3.91773797784551,-3.91773797784551,0,0,0,TRUE
"134","g252",80,330,-2.04439411935845,-2.04439411935845,0,0,0,TRUE
"135","g253",19383,15605,0.312783523617961,0.312783523617961,0,0,0,TRUE
"136","g257",2940,4893,-0.734903127709314,-0.734903127709314,0,0,0,TRUE
"137","g259",11,207,-4.23405533886203,-4.23405533886203,0,0,0,TRUE
"138","g260",111,374,-1.75247859353753,-1.75247859353753,0,0,0,TRUE
"139","g263",754,448,0.75106579121106,0.75106579121106,0,0,0,TRUE
"140","g266",3504,1273,1.46077035569982,1.46077035569982,0,0,0,TRUE
"141","g267",8649,10525,-0.283214990625059,-0.283214990625059,0,0,0,TRUE
"142","g269",576,199,1.53330038089866,1.53330038089866,0,0,0,TRUE
"143","g274",593,1412,-1.25163607872518,-1.25163607872518,0,0,0,TRUE
"144","g275",1652,8464,-2.35712594069458,-2.35712594069458,0,0,0,TRUE
"145","g276",549,196,1.48595249488999,1.48595249488999,0,0,0,TRUE
"146","g277",63,725,-3.52455726140238,-3.52455726140238,0,0,0,TRUE
"147","g278",191,657,-1.78232073228658,-1.78232073228658,0,0,0,TRUE
"148","g279",63,201,-1.67377176767901,-1.67377176767901,0,0,0,TRUE
"149","g280",750,292,1.36092222650323,1.36092222650323,0,0,0,TRUE
"150","g283",158,9139,-5.85403984903652,-5.85403984903652,0,0,0,TRUE
"151","g285",2759,8129,-1.55893243143018,-1.55893243143018,0,0,0,TRUE
"152","g286",2849,7658,-1.42651203852631,-1.42651203852631,0,0,0,TRUE
"153","g293",94586,85249,0.14994375017028,0.14994375017028,0,0,0,TRUE
"154","g294",57590,65367,-0.182744164578933,-0.182744164578933,0,0,0,TRUE
"155","g296",6267,10805,-0.785852173958606,-0.785852173958606,0,0,0,TRUE
"156","g297",26,377,-3.85798099512757,-3.85798099512757,0,0,0,TRUE
"157","g298",5634,9166,-0.702132721999382,-0.702132721999382,0,0,0,TRUE
"158","g299",7316,1153,2.66566256209694,2.66566256209694,0,0,0,TRUE
"159","g303",17283,23370,-0.435304070469803,-0.435304070469803,0,0,0,TRUE
"160","g304",2455,6219,-1.34095959262851,-1.34095959262851,0,0,0,TRUE
"161","g305",7673,12346,-0.686181036460326,-0.686181036460326,0,0,0,TRUE
"162","g306",1307,6125,-2.22845070298186,-2.22845070298186,0,0,0,TRUE
"163","g309",168,423,-1.33219643034119,-1.33219643034119,0,0,0,TRUE
"164","g311",499,1011,-1.01867127656575,-1.01867127656575,0,0,0,TRUE
"165","g312",60285,94467,-0.64801136496239,-0.64801136496239,0,0,0,TRUE
"166","g315",9381,13316,-0.505347150494066,-0.505347150494066,0,0,0,TRUE
"167","g316",3568,7801,-1.12854345776389,-1.12854345776389,0,0,0,TRUE
"168","g318",70401,76823,-0.125942381827581,-0.125942381827581,0,0,0,TRUE
"169","g319",6541,10415,-0.671079719833948,-0.671079719833948,0,0,0,TRUE
"170","g321",2790,3883,-0.476906585191927,-0.476906585191927,0,0,0,TRUE
"171","g322",137,495,-1.85325263200645,-1.85325263200645,0,0,0,TRUE
"172","g323",49,287,-2.55019708256048,-2.55019708256048,0,0,0,TRUE
"173","g324",445,818,-0.878295507087989,-0.878295507087989,0,0,0,TRUE
"174","g325",18672,8882,1.07191998974024,1.07191998974024,0,0,0,TRUE
"175","g326",751,322,1.22175221939965,1.22175221939965,0,0,0,TRUE
"176","g330",20666,26218,-0.343298460496118,-0.343298460496118,0,0,0,TRUE
"177","g332",2034,680,1.5807130277198,1.5807130277198,0,0,0,TRUE
"178","g333",4,100,-4.64385618977472,-4.64385618977472,0,0,0,TRUE
"179","g334",2846,2216,0.360977780477294,0.360977780477294,0,0,0,TRUE
"180","g335",1479,2067,-0.48291633632638,-0.48291633632638,0,0,0,TRUE
"181","g336",5353,7747,-0.533290087020058,-0.533290087020058,0,0,0,TRUE
"182","g338",1449,2251,-0.635508461897226,-0.635508461897226,0,0,0,TRUE
"183","g340",8091,5219,0.63254462033624,0.63254462033624,0,0,0,TRUE
"184","g342",599,305,0.973746760338537,0.973746760338537,0,0,0,TRUE
"185","g344",945,1440,-0.607682577221238,-0.607682577221238,0,0,0,TRUE
"186","g345",101,417,-2.04569209069287,-2.04569209069287,0,0,0,TRUE
"187","g349",365500,554753,-0.601974158089405,-0.601974158089405,0,0,0,TRUE
"188","g352",372,745,-1.00193780424149,-1.00193780424149,0,0,0,TRUE
"189","g354",14555,31797,-1.12737581632284,-1.12737581632284,0,0,0,TRUE
"190","g357",2031,3222,-0.665766254410416,-0.665766254410416,0,0,0,TRUE
"191","g358",222,447,-1.00971515483321,-1.00971515483321,0,0,0,TRUE
"192","g359",6460,3985,0.696954440703454,0.696954440703454,0,0,0,TRUE
"193","g360",17929,23674,-0.401008463590474,-0.401008463590474,0,0,0,TRUE
"194","g361",1556,2316,-0.573793193003043,-0.573793193003043,0,0,0,TRUE
"195","g362",2605,17676,-2.76243655859114,-2.76243655859114,0,0,0,TRUE
"196","g364",18460,12334,0.581761801555118,0.581761801555118,0,0,0,TRUE
"197","g369",537,970,-0.853062659089078,-0.853062659089078,0,0,0,TRUE
"198","g374",2146,1437,0.578590014299186,0.578590014299186,0,0,0,TRUE
"199","g375",734,1627,-1.14836228282931,-1.14836228282931,0,0,0,TRUE
"200","g376",22826,32391,-0.504914943200058,-0.504914943200058,0,0,0,TRUE
"201","g378",2484,7,8.47109453616288,8.47109453616288,0,0,0,TRUE
"202","g381",832,1228,-0.561655127229086,-0.561655127229086,0,0,0,TRUE
"203","g383",5652,4367,0.372118934553685,0.372118934553685,0,0,0,TRUE
"204","g384",11246,20162,-0.842226804255539,-0.842226804255539,0,0,0,TRUE
"205","g386",6403,8147,-0.347520898227195,-0.347520898227195,0,0,0,TRUE
"206","g389",4026,3057,0.397230620034369,0.397230620034369,0,0,0,TRUE
"207","g391",138,566,-2.03613378605371,-2.03613378605371,0,0,0,TRUE
"208","g397",757,1145,-0.596982392998575,-0.596982392998575,0,0,0,TRUE
"209","g400",7003,17119,-1.28955343711733,-1.28955343711733,0,0,0,TRUE
"210","g404",22573,18637,0.276428520632701,0.276428520632701,0,0,0,TRUE
"211","g405",606,1981,-1.70883918141653,-1.70883918141653,0,0,0,TRUE
"212","g407",820,506,0.696486524811135,0.696486524811135,0,0,0,TRUE
"213","g408",733,2158,-1.55780976135421,-1.55780976135421,0,0,0,TRUE
"214","g409",15286,12678,0.269883762359962,0.269883762359962,0,0,0,TRUE
"215","g410",1217,1895,-0.638868680344725,-0.638868680344725,0,0,0,TRUE
"216","g411",46240,38470,0.265407568204065,0.265407568204065,0,0,0,TRUE
"217","g413",105,675,-2.68449817427207,-2.68449817427207,0,0,0,TRUE
"218","g414",1298,2637,-1.02260718786542,-1.02260718786542,0,0,0,TRUE
"219","g415",7947,11035,-0.473604380076198,-0.473604380076198,0,0,0,TRUE
"220","g416",36,163,-2.17880315278877,-2.17880315278877,0,0,0,TRUE
"221","g418",4174,1305,1.67738079370259,1.67738079370259,0,0,0,TRUE
"222","g420",1637,2,9.67683860647415,9.67683860647415,0,0,0,TRUE
"223","g422",7694,24647,-1.67960631962412,-1.67960631962412,0,0,0,TRUE
"224","g424",17731,19819,-0.16061026660662,-0.16061026660662,0,0,0,TRUE
"225","g427",10833,29121,-1.42662707166454,-1.42662707166454,0,0,0,TRUE
"226","g429",12264,9315,0.396801927829777,0.396801927829777,0,0,0,TRUE
"227","g432",715,1460,-1.02995322210163,-1.02995322210163,0,0,0,TRUE
"228","g433",1837,3198,-0.799818312368982,-0.799818312368982,0,0,0,TRUE
"229","g436",3033,3909,-0.36605408666512,-0.36605408666512,0,0,0,TRUE
"230","g439",3856,5874,-0.60723821409489,-0.60723821409489,0,0,0,TRUE
"231","g440",1787,5070,-1.50444611284921,-1.50444611284921,0,0,0,TRUE
"232","g441",6169,8459,-0.455450475668599,-0.455450475668599,0,0,0,TRUE
"233","g443",684,1,9.4178525148859,9.4178525148859,0,0,0,TRUE
"234","g444",1070,1757,-0.715503394719866,-0.715503394719866,0,0,0,TRUE
"235","g446",343,608,-0.825862747270772,-0.825862747270772,0,0,0,TRUE
"236","g447",12346,10875,0.183028295512175,0.183028295512175,0,0,0,TRUE
"237","g449",393,6543,-4.0573510531033,-4.0573510531033,0,0,0,TRUE
"238","g450",1574,2132,-0.43777189725169,-0.43777189725169,0,0,0,TRUE
"239","g454",9944,3858,1.36597315300338,1.36597315300338,0,0,0,TRUE
"240","g456",946,6717,-2.82790494023436,-2.82790494023436,0,0,0,TRUE
"241","g457",18015,42655,-1.24351621175794,-1.24351621175794,0,0,0,TRUE
"242","g458",1548,2132,-0.461801966614766,-0.461801966614766,0,0,0,TRUE
"243","g465",10653,23542,-1.14397712289714,-1.14397712289714,0,0,0,TRUE
"244","g466",6065,3051,0.991225465429217,0.991225465429217,0,0,0,TRUE
"245","g467",29633,34193,-0.206496316476866,-0.206496316476866,0,0,0,TRUE
"246","g468",1738,639,1.44354024586741,1.44354024586741,0,0,0,TRUE
"247","g470",45538,53102,-0.221695268185194,-0.221695268185194,0,0,0,TRUE
"248","g473",722,318,1.18297207160282,1.18297207160282,0,0,0,TRUE
"249","g474",11028,14347,-0.379577924189434,-0.379577924189434,0,0,0,TRUE
"250","g477",6404,8497,-0.407980257033563,-0.407980257033563,0,0,0,TRUE
"251","g480",2281,4526,-0.988570137954754,-0.988570137954754,0,0,0,TRUE
"252","g481",287,1965,-2.77540667047028,-2.77540667047028,0,0,0,TRUE
"253","g482",82,648,-2.98229799826654,-2.98229799826654,0,0,0,TRUE
"254","g483",14018,33091,-1.23915836073278,-1.23915836073278,0,0,0,TRUE
"255","g484",1555,9053,-2.54148137404096,-2.54148137404096,0,0,0,TRUE
"256","g485",85381,94434,-0.145391320945819,-0.145391320945819,0,0,0,TRUE
"257","g486",8312,10446,-0.329683049468045,-0.329683049468045,0,0,0,TRUE
"258","g489",5248,7877,-0.585878555765515,-0.585878555765515,0,0,0,TRUE
"259","g490",8491,15751,-0.891437047761221,-0.891437047761221,0,0,0,TRUE
"260","g491",6177,5133,0.267104070142841,0.267104070142841,0,0,0,TRUE
"261","g492",126,354,-1.49032562658308,-1.49032562658308,0,0,0,TRUE
"262","g493",504,1805,-1.84050319827462,-1.84050319827462,0,0,0,TRUE
"263","g494",9907,11694,-0.239248339189118,-0.239248339189118,0,0,0,TRUE
"264","g497",1400,920,0.605721060887953,0.605721060887953,0,0,0,TRUE
"265","g500",9419,5442,0.79143694278099,0.79143694278099,0,0,0,TRUE
"266","g501",145487,161657,-0.152045732972987,-0.152045732972987,0,0,0,TRUE
"267","g502",9326,7378,0.338028640645074,0.338028640645074,0,0,0,TRUE
"268","g503",149,465,-1.64191838553323,-1.64191838553323,0,0,0,TRUE
"269","g506",1858,861,1.10966535898581,1.10966535898581,0,0,0,TRUE
"270","g507",2983,4169,-0.482937394473176,-0.482937394473176,0,0,0,TRUE
"271","g510",6766,24495,-1.85611220937622,-1.85611220937622,0,0,0,TRUE
"272","g518",4714,11659,-1.30642038925368,-1.30642038925368,0,0,0,TRUE
"273","g521",0,222,NA,NA,0,0,0,TRUE
"274","g523",35040,259097,-2.88641763106575,-2.88641763106575,0,0,0,TRUE
"275","g524",887,3214,-1.85736391937403,-1.85736391937403,0,0,0,TRUE
"276","g527",5733,11993,-1.06483040402342,-1.06483040402342,0,0,0,TRUE
"277","g528",2291,4703,-1.03760387355331,-1.03760387355331,0,0,0,TRUE
"278","g532",0,342,NA,NA,0,0,0,TRUE
"279","g534",2104,2822,-0.423583283304962,-0.423583283304962,0,0,0,TRUE
"280","g536",21086,26763,-0.34395440121736,-0.34395440121736,0,0,0,TRUE
"281","g539",4538,33120,-2.86757415871435,-2.86757415871435,0,0,0,TRUE
"282","g544",1,98,-6.61470984411521,-6.61470984411521,0,0,0,TRUE
"283","g545",2633,900,1.54871061482902,1.54871061482902,0,0,0,TRUE
"284","g546",435,857,-0.97827980337641,-0.97827980337641,0,0,0,TRUE
"285","g547",95150,105681,-0.151440461563634,-0.151440461563634,0,0,0,TRUE
"286","g553",39,1086,-4.79940616894211,-4.79940616894211,0,0,0,TRUE
"287","g555",7462,5578,0.419814425788468,0.419814425788468,0,0,0,TRUE
"288","g556",186,2,6.53915881110803,6.53915881110803,0,0,0,TRUE
"289","g558",309,2894,-3.22738617862735,-3.22738617862735,0,0,0,TRUE
"290","g559",5595,15800,-1.49771452208807,-1.49771452208807,0,0,0,TRUE
"291","g560",3201,4552,-0.507977880761,-0.507977880761,0,0,0,TRUE
"292","g562",2906,518,2.48801069994629,2.48801069994629,0,0,0,TRUE
"293","g563",397834,268822,0.56551536716686,0.56551536716686,0,0,0,TRUE
"294","g567",9784,11985,-0.292733600009107,-0.292733600009107,0,0,0,TRUE
"295","g568",36,145,-2.00998408857262,-2.00998408857262,0,0,0,TRUE
"296","g570",473,1661,-1.81213998462298,-1.81213998462298,0,0,0,TRUE
"297","g571",9218,12692,-0.461393753580989,-0.461393753580989,0,0,0,TRUE
"298","g572",645,2372,-1.87873294423539,-1.87873294423539,0,0,0,TRUE
"299","g573",1468,517,1.50561578252828,1.50561578252828,0,0,0,TRUE
"300","g574",7345,23116,-1.65405737913196,-1.65405737913196,0,0,0,TRUE
"301","g579",75,298,-1.99034982996628,-1.99034982996628,0,0,0,TRUE
"302","g580",427,781,-0.871086478521489,-0.871086478521489,0,0,0,TRUE
"303","g581",18334,20309,-0.147597625555864,-0.147597625555864,0,0,0,TRUE
"304","g584",5780,7358,-0.348244183584933,-0.348244183584933,0,0,0,TRUE
"305","g586",39,198,-2.34395440121736,-2.34395440121736,0,0,0,TRUE
"306","g588",674,158,2.09282403300476,2.09282403300476,0,0,0,TRUE
"307","g589",5425,12143,-1.16242984930597,-1.16242984930597,0,0,0,TRUE
"308","g591",2029,2987,-0.557928372554132,-0.557928372554132,0,0,0,TRUE
"309","g592",2800,2005,0.481824590490046,0.481824590490046,0,0,0,TRUE
"310","g596",3690,4790,-0.376404839675786,-0.376404839675786,0,0,0,TRUE
"311","g600",1963,3547,-0.853539157469017,-0.853539157469017,0,0,0,TRUE
"312","g601",12402,10796,0.200075912679752,0.200075912679752,0,0,0,TRUE
"313","g604",9000,1327,2.76175663073421,2.76175663073421,0,0,0,TRUE
"314","g605",13967,22466,-0.685721105453789,-0.685721105453789,0,0,0,TRUE
"315","g606",449,141,1.67102028234235,1.67102028234235,0,0,0,TRUE
"316","g608",667,1808,-1.4386360112306,-1.4386360112306,0,0,0,TRUE
"317","g609",4271,10532,-1.30213362340392,-1.30213362340392,0,0,0,TRUE
"318","g610",6980,14675,-1.07206156178776,-1.07206156178776,0,0,0,TRUE
"319","g613",414,1235,-1.57680836897271,-1.57680836897271,0,0,0,TRUE
"320","g615",16159,14657,0.140748077293102,0.140748077293102,0,0,0,TRUE
"321","g616",6685,8848,-0.404423825253993,-0.404423825253993,0,0,0,TRUE
"322","g619",3058,4841,-0.662716687500051,-0.662716687500051,0,0,0,TRUE
"323","g620",454,1150,-1.34086965854082,-1.34086965854082,0,0,0,TRUE
"324","g621",804,462,0.79930264976287,0.79930264976287,0,0,0,TRUE
"325","g622",13735,10580,0.376517282961832,0.376517282961832,0,0,0,TRUE
"326","g624",1288,3383,-1.39317058367937,-1.39317058367937,0,0,0,TRUE
"327","g626",109251,83128,0.394240078248298,0.394240078248298,0,0,0,TRUE
"328","g627",6745,8963,-0.410163253475021,-0.410163253475021,0,0,0,TRUE
"329","g629",3740,2746,0.445706644627899,0.445706644627899,0,0,0,TRUE
"330","g630",1780,2923,-0.715572587952293,-0.715572587952293,0,0,0,TRUE
"331","g631",8016,9421,-0.232997695516206,-0.232997695516206,0,0,0,TRUE
"332","g632",212,608,-1.52000705888039,-1.52000705888039,0,0,0,TRUE
"333","g636",4930,3474,0.504989892554882,0.504989892554882,0,0,0,TRUE
"334","g638",9993,11840,-0.244679321120806,-0.244679321120806,0,0,0,TRUE
"335","g640",3930,7001,-0.833031694145303,-0.833031694145303,0,0,0,TRUE
"336","g641",500,208,1.265344566521,1.265344566521,0,0,0,TRUE
"337","g645",12543,40585,-1.69406416429772,-1.69406416429772,0,0,0,TRUE
"338","g647",87,372,-2.0962153152593,-2.0962153152593,0,0,0,TRUE
"339","g648",79708,27543,1.53303882226318,1.53303882226318,0,0,0,TRUE
"340","g651",9890,14457,-0.547725780814671,-0.547725780814671,0,0,0,TRUE
"341","g652",135,10,3.75488750216347,3.75488750216347,0,0,0,TRUE
"342","g654",13149,23004,-0.806931658143498,-0.806931658143498,0,0,0,TRUE
"343","g655",43258,23707,0.867653856290918,0.867653856290918,0,0,0,TRUE
"344","g657",229,13,4.13876406995585,4.13876406995585,0,0,0,TRUE
"345","g658",50498,60744,-0.266515662986667,-0.266515662986667,0,0,0,TRUE
"346","g659",230,2237,-3.28185949011474,-3.28185949011474,0,0,0,TRUE
"347","g663",208768,235134,-0.171582573193213,-0.171582573193213,0,0,0,TRUE
